cell_id,amplified_quantity_ng,percent_cdna_longer_than_400bp,reporter_status,post_patch,number_genes,rna_amp_pass_fail,transgenic_line,normalized_marker_sum,normalized_marker_sum_pass_fail,class,normalized_marker_sum_bin,total_reads,percent_reads_aligned_to_introns,Malat1,recording_duration,retrieval_duration,extraction_duration,morpho_call,endpipetter,cell_health,cell_in_slice,total_cells_in_slice,slice_name,dataset,percent_reads_Malat1,Ramp total count,Subthreshold Long Square total count,Suprathreshold Long Square total count,Ramp additional count,Subthreshold Long Square additional count,Suprathreshold Long Square additional count
665271681,12.39691425,64,tdt+,nucleus+,8332,Pass,Htr3a-Cre_NO152,1.052471152,Pass,inhibitory,1.1,1405909,10.11338461,3524.959826,5.053833334,0.816666667,2.166666667,failed,1082.077696,2,1,1,Htr3a-Cre_NO152;Ai14-376066.04.01,early,0.352495983,,,,,,
667223539,5.558681566,58.8,tdt+,nucleus-,5787,Pass,Sst-IRES-Cre,0.633911046,Pass,inhibitory,0.7,1218444,5.435896411,949.1301686,1.7205,0.416666667,2.033333333,high quality,2515.995392,3,1,1,Sst-IRES-Cre;Ai14-376202.02.02,early,0.094913017,,,,,,
667306056,1.378169441,55.1,tdt+,nucleus-,3685,Fail,Ndnf-IRES2-dgCre,0.203195036,Fail,inhibitory,0.3,1485091,10.96578748,11618.94532,3.137166667,0.366666667,1.833333333,,1772.141696,2,1,3,Ndnf-IRES2-dgCre;Ai14-377309.03.01,early,1.161894532,,,,,,
667312053,2.447849983,25.5,tdt+,nucleus-,2993,Fail,Ndnf-IRES2-dgCre,0.30955497,Fail,inhibitory,0.4,1418368,9.589244175,3592.717371,3.537166667,0.433333333,2,,269.509344,2,2,3,Ndnf-IRES2-dgCre;Ai14-377309.03.01,early,0.359271737,,,,,,
667317372,2.478703324,46.8,tdt+,nucleus-,4102,Fail,Ndnf-IRES2-dgCre,0.342553362,Fail,inhibitory,0.4,1315143,23.18228305,7814.37575,1.6205,0.366666667,2.383333333,,1021.149312,3,3,3,Ndnf-IRES2-dgCre;Ai14-377309.03.01,early,0.781437575,,,,,,
667320601,3.83965128,55.6,tdt+,nucleus-,4181,Fail,Slc17a6-IRES-Cre,0.372087025,Fail,excitatory,0.4,1207117,17.6984213,5897.524244,10.72883333,0.833333333,2.816666667,,379.944864,2,1,2,Slc17a6-IRES-Cre;Ai14-376995.02.02,early,0.589752424,,,,,,
667328279,9.564323686,60.6,tdt+,nucleus+,8277,Pass,Slc17a6-IRES-Cre,0.707518192,Pass,excitatory,0.8,1572323,57.22523721,19125.94633,9.862166667,0.6,3.483333333,failed,828.860224,3,2,2,Slc17a6-IRES-Cre;Ai14-376995.02.02,early,1.912594633,,,,,,
667163821,6.901364283,58.6,tdt+,nucleus+,6634,Pass,Sst-IRES-Cre,0.934916675,Pass,inhibitory,1,1463102,46.45615749,41894.51905,1.8205,1.6,4.416666667,failed,17.506748,2,1,2,Sst-IRES-Cre;Ai14-376202.03.02,early,4.189451905,,,,,,
667184462,6.38674396,56.5,tdt+,nucleus-,4663,Fail,Sst-IRES-Cre,0.212410634,Fail,inhibitory,0.3,1006893,9.76630243,1190.192811,2.987166667,1.55,3.883333333,,967.254464,2,2,2,Sst-IRES-Cre;Ai14-376202.03.02,early,0.119019281,,,,,,
667318789,9.099837818,44.8,tdt+,nucleus-,3176,Pass,Ndnf-IRES2-dgCre,0.27554256,Fail,inhibitory,0.3,1595653,22.10167303,20863.9989,2.453833334,0.966666667,2.75,failed,5.9510285,3,1,2,Ndnf-IRES2-dgCre;Ai14-377309.05.02,early,2.08639989,,,,,,
667320923,11.249999,53.4,tdt+,nucleus+,8884,Pass,Ndnf-IRES2-dgCre,0.931716785,Pass,inhibitory,1,1695838,41.83393934,23091.42685,3.403833334,1.35,4.033333333,failed,846.04768,3,2,2,Ndnf-IRES2-dgCre;Ai14-377309.05.02,early,2.309142685,,,,,,
667184320,10.73584004,39.5,tdt+,nucleus-,2720,Fail,Sst-IRES-Cre,0.170875145,Fail,excitatory,0.2,1231581,16.33381641,1642.777669,4.687166667,0.85,2.883333333,,3.8270565,1,1,1,Sst-IRES-Cre;Ai14-376202.02.01,early,0.164277767,,,,,,
667208584,6.240881057,28.1,tdt+,nucleus-,8092,Fail,Slc17a6-IRES-Cre,0.52957022,Pass,excitatory,0.6,1342645,21.01093431,8853.603178,2.103833334,1.1,3.283333333,,,2,1,1,Slc17a6-IRES-Cre;Ai14-376995.04.02,early,0.885360318,,,,,,
667300994,5.591648296,67.5,tdt+,nucleus+,7426,Pass,Ndnf-IRES2-dgCre,0.856223555,Pass,inhibitory,0.9,1359029,49.55936181,19588.29934,2.4705,1.1,2.116666667,medium quality,2035.826944,2,1,1,Ndnf-IRES2-dgCre;Ai14-377309.06.02,early,1.958829934,,,,,,
667319630,3.269828441,61.7,tdt+,nucleus+,5764,Pass,Ndnf-IRES2-dgCre,0.745677017,Pass,inhibitory,0.8,278532,46.98163956,29614.98678,2.003833334,0.616666667,1.733333333,failed,1117.364864,1,1,1,Ndnf-IRES2-dgCre;Ai14-377309.06.01,early,2.961498678,,,,,,
667236935,21.89966704,75.9,tdt+,nucleus-,10285,Pass,Slc17a6-IRES-Cre,0.857506361,Pass,excitatory,0.9,1610764,6.512553036,1502.114009,11.92883333,0.833333333,,failed,4.394679,2,1,1,Slc17a6-IRES-Cre;Ai14-376995.03.02,early,0.150211401,,,,,,
667306013,7.370198438,56.1,tdt+,nucleus+,7316,Pass,Ndnf-IRES2-dgCre,0.8468666,Pass,inhibitory,0.9,1652414,64.76209905,13824.07006,11.16216667,0.95,0.583333333,failed,,3,1,2,Ndnf-IRES2-dgCre;Ai14-377309.04.02,early,1.382407006,,,,,,
667313380,2.203500593,38.5,tdt+,nucleus-,3425,Fail,Ndnf-IRES2-dgCre,0.180077145,Fail,inhibitory,0.2,1388446,10.64310112,4448.104572,10.27883333,1.433333333,0.016666667,,3.60608125,4,2,2,Ndnf-IRES2-dgCre;Ai14-377309.04.02,early,0.444810457,,,,,,
667321194,22.32958024,48.6,tdt+,nucleus+,9643,Pass,Ndnf-IRES2-dgCre,0.824590566,Pass,inhibitory,0.9,1635907,41.47938078,10458.11281,11.17883333,0.9,,failed,16.106975,3,1,1,Ndnf-IRES2-dgCre;Ai14-377309.03.02,early,1.045811281,,,,,,
667471929,2.634282585,36.9,tdt+,nucleus-,3328,Fail,Sst-IRES-Cre,0.374711482,Fail,inhibitory,0.4,1430811,5.266034853,667.1614515,3.387166667,0.566666667,0.566666667,,80.50068,2,1,1,Sst-IRES-Cre;Ai14-376204.03.01,early,0.066716145,,,,,,
667476874,2.617578683,53.1,tdt+,nucleus+,3969,Fail,Ndnf-IRES2-dgCre,0.536311182,Pass,inhibitory,0.6,1542063,52.70553142,16093.91043,6.728833334,0.483333333,2.166666667,,153.433072,3,1,1,Ndnf-IRES2-dgCre;Ai14-377310.04.01,early,1.609391043,,,,,,
667472005,14.81379569,61.5,tdt+,nucleus+,8536,Pass,Sst-IRES-Cre,0.807448628,Pass,inhibitory,0.9,1411864,54.2960093,15945.5933,8.528833334,1.15,3.583333333,failed,3103.90272,3,1,1,Sst-IRES-Cre;Ai14-376204.04.01,early,1.59455933,,,,,,
667585479,13.39100891,58.1,tdt+,nucleus+,8597,Pass,Ndnf-IRES2-dgCre,0.858662114,Pass,inhibitory,0.9,1801549,43.33535287,11656.73143,,,,failed,553.329152,4,1,1,Ndnf-IRES2-dgCre;Ai14-377310.04.02,early,1.165673143,,,,,,
667492234,11.45583525,69.9,tdt+,nucleus+,8277,Pass,Ndnf-IRES2-dgCre,0.937996055,Pass,inhibitory,1,1565135,64.03230338,9945.82566,2.853833334,0.866666667,5.35,high quality,1543.02912,3,1,1,Ndnf-IRES2-dgCre;Ai14-377313.05.01,early,0.994582566,,,,,,
667496244,7.105148533,59.5,tdt+,nucleus-,6475,Pass,Ndnf-IRES2-dgCre,0.411542703,Pass,inhibitory,0.5,1610269,12.1142551,1299.472318,11.61216667,1.45,2.3,failed,16.31799,2,1,1,Ndnf-IRES2-dgCre;Ai14-377313.03.01,early,0.129947232,,,,,,
667457951,11.55742591,64.4,tdt+,nucleus+,8468,Pass,Sst-IRES-Cre,0.901969922,Pass,inhibitory,1,1570091,42.40685762,38476.76213,3.587166667,1.383333333,1.4,failed,1660.2752,3,1,3,Sst-IRES-Cre;Ai14-376204.03.02,early,3.847676213,,,,,,
667472374,6.773395581,33,tdt+,nucleus-,3483,Fail,Sst-IRES-Cre,0.227007848,Fail,inhibitory,0.3,1545185,7.265569399,437.8649229,8.628833334,1.616666667,1.633333333,,1144.059392,3,2,3,Sst-IRES-Cre;Ai14-376204.03.02,early,0.043786492,,,,,,
667473785,8.336644122,55.6,tdt+,nucleus+,7900,Pass,Sst-IRES-Cre,0.675109536,Pass,inhibitory,0.7,1545657,47.30133241,29601.33974,2.703833334,0.866666667,1.966666667,high quality,1645.826432,4,3,3,Sst-IRES-Cre;Ai14-376204.03.02,early,2.960133974,,,,,,
667489800,4.183325807,31.9,tdt+,nucleus-,4491,Fail,Ndnf-IRES2-dgCre,0.379358686,Fail,inhibitory,0.4,1439320,17.02171531,5441.569253,4.853833334,0.833333333,2.3,,909.380096,3,1,2,Ndnf-IRES2-dgCre;Ai14-377313.04.02,early,0.544156925,,,,,,
667490926,11.62555627,65.5,tdt+,nucleus+,9552,Pass,Ndnf-IRES2-dgCre,0.653929803,Pass,inhibitory,0.7,1601501,47.17699993,12246.81427,3.6705,1.316666667,3.45,failed,,2,2,2,Ndnf-IRES2-dgCre;Ai14-377313.04.02,early,1.224681427,,,,,,
667493822,15.45203991,67.9,tdt+,nucleus+,9928,Pass,Ndnf-IRES2-dgCre,0.968163744,Pass,inhibitory,1,1389281,49.98659448,15927.90778,10.4955,1.35,2.866666667,medium quality,264.54808,3,1,1,Ndnf-IRES2-dgCre;Ai14-377313.05.02,early,1.592790778,,,,,,
667471874,7.572052788,44.5,tdt+,nucleus+,3740,Pass,Sst-IRES-Cre,0.197336287,Fail,excitatory,0.2,1397467,18.30482504,1919.320424,5.053833334,0.833333333,10.51666667,,815.828736,2,1,2,Sst-IRES-Cre;Ai14-376204.05.01,early,0.191932042,,,,,,
667474956,2.979374166,58.6,tdt+,nucleus-,3235,Fail,Sst-IRES-Cre,0.292591913,Fail,inhibitory,0.3,1380107,18.31855271,12288.21862,12.3955,0.866666667,2.25,,41.133504,2,2,2,Sst-IRES-Cre;Ai14-376204.05.01,early,1.228821862,,,,,,
667489843,5.551847907,51.7,tdt+,nucleus-,3254,Pass,Ndnf-IRES2-dgCre,0.263376397,Fail,inhibitory,0.3,1457728,18.64495531,2423.336917,3.953833334,0.45,2.683333333,,941.051712,2,1,2,Ndnf-IRES2-dgCre;Ai14-377313.04.01,early,0.242333692,,,,,,
667490896,18.9694035,53.2,tdt+,nucleus+,8728,Pass,Ndnf-IRES2-dgCre,0.791861355,Pass,excitatory,0.8,1745460,62.22751853,15452.97579,12.41216667,0.533333333,1.483333333,failed,8.506951,2,2,2,Ndnf-IRES2-dgCre;Ai14-377313.04.01,early,1.545297579,,,,,,
667492978,8.539166845,47.6,tdt+,nucleus-,4369,Pass,Ndnf-IRES2-dgCre,0.507534082,Pass,inhibitory,0.6,1342705,18.88357932,4642.17678,1.4705,0.85,4.016666667,failed,884.55296,2,1,1,Ndnf-IRES2-dgCre;Ai14-377313.06.01,early,0.464217678,,,,,,
667462882,1.709805692,34.4,tdt+,nucleus-,2606,Fail,Sst-IRES-Cre,0.089182479,Fail,inhibitory,0.1,1132653,18.55571421,9541.984733,2.3205,0.733333333,2.083333333,,5.0407185,2,1,2,Sst-IRES-Cre;Ai14-376204.05.02,early,0.954198473,,,,,,
667473755,9.610362742,76.3,tdt+,nucleus+,8758,Pass,Sst-IRES-Cre,0.775215496,Pass,inhibitory,0.8,1584093,43.52214915,24422.83986,8.328833334,0.533333333,2,failed,86.490992,2,2,2,Sst-IRES-Cre;Ai14-376204.05.02,early,2.442283986,,,,,,
667478348,3.813089566,58.7,tdt+,nucleus+,6200,Pass,Ndnf-IRES2-dgCre,0.690846907,Pass,inhibitory,0.7,1538196,47.04098822,26474.77474,3.903833334,0.7,2.583333333,failed,1922.193536,2,1,1,Ndnf-IRES2-dgCre;Ai14-377310.05.02,early,2.647477474,,,,,,
667492404,9.810118131,63.2,tdt+,nucleus+,8787,Pass,Ndnf-IRES2-dgCre,0.544347758,Pass,inhibitory,0.6,1486060,31.89908709,6696.833245,3.587166667,0.7,4.966666667,failed,24.94894,2,1,1,Ndnf-IRES2-dgCre;Ai14-377310.05.01,early,0.669683325,,,,,,
667473084,8.113646132,46.1,tdt+,nucleus-,7248,Pass,Sst-IRES-Cre,0.625591221,Pass,inhibitory,0.7,1485463,6.025517389,279.1297943,12.86216667,0.566666667,0.866666667,failed,469.358048,3,1,2,Sst-IRES-Cre;Ai14-376204.04.02,early,0.027912979,,,,,,
667476495,2.203376435,38.2,tdt+,nucleus-,2719,Fail,Sst-IRES-Cre,0.167266331,Fail,inhibitory,0.2,1341592,11.08715313,9145.32727,1.903833334,1.2,,,6.2615335,2,2,2,Sst-IRES-Cre;Ai14-376204.04.02,early,0.914532727,,,,,,
667478506,7.555476479,64.5,tdt+,nucleus+,7755,Pass,Ndnf-IRES2-dgCre,0.75323186,Pass,inhibitory,0.8,1840296,55.33854192,15064.15186,11.51216667,0.566666667,,failed,12.032974,4,1,1,Ndnf-IRES2-dgCre;Ai14-377310.06.02,early,1.506415186,,,,,,
667492360,2.751834074,40.4,tdt+,nucleus-,3677,Fail,Ndnf-IRES2-dgCre,0.344443172,Fail,inhibitory,0.4,1005344,10.79772621,738.1614181,11.12883333,2,0.483333333,,765.044352,3,1,2,Ndnf-IRES2-dgCre;Ai14-377310.03.02,early,0.073816142,,,,,,
667493018,3.504972445,38.9,tdt+,nucleus-,3855,Fail,Ndnf-IRES2-dgCre,0.459655372,Pass,inhibitory,0.5,1321979,9.960341867,4775.557893,5.737116671,1.616666667,0.4,,,2,2,2,Ndnf-IRES2-dgCre;Ai14-377310.03.02,early,0.477555789,,,,,,
667494356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668242473,10.00444786,70.5,tdt+,nucleus+,8757,Pass,Ndnf-IRES2-dgCre,0.928746062,Pass,inhibitory,1,1508635,33.95040701,11426.41134,3.003833334,0.366666667,1.416666667,failed,1592.987904,4,1,3,Ndnf-IRES2-dgCre;Ai14-377316.03.01,early,1.142641134,,,,,,
668285635,2.201545097,39.3,tdt+,nucleus-,3887,Fail,Ndnf-IRES2-dgCre,0.252131285,Fail,inhibitory,0.3,1213202,10.536816,8253.599366,8.1455,0.366666667,0.683333333,,,3,2,3,Ndnf-IRES2-dgCre;Ai14-377316.03.01,early,0.825359937,,,,,,
668338125,2.907859543,35.3,tdt+,nucleus-,4138,Fail,Ndnf-IRES2-dgCre,0.429669026,Pass,inhibitory,0.5,1364407,4.926456634,759.8893832,1.587166667,0.383333333,1.05,,262.379056,4,3,3,Ndnf-IRES2-dgCre;Ai14-377316.03.01,early,0.075988938,,,,,,
668249770,16.17949948,47.1,tdt+,nucleus+,10094,Pass,Sst-IRES-Cre,0.682857534,Pass,inhibitory,0.7,1424456,32.31240701,13621.07199,7.6955,0.733333333,1.216666667,insufficient axon,2977.83168,3,1,2,Sst-IRES-Cre;Ai14-376205.04.01,early,1.362107199,,,,,,
668296786,11.4666002,49.4,tdt+,nucleus+,8804,Pass,Sst-IRES-Cre,0.887585763,Pass,inhibitory,0.9,1531439,48.2817397,19062.81674,3.253783337,0.383333333,0.733333333,high quality,3.5626165,2,2,2,Sst-IRES-Cre;Ai14-376205.04.01,early,1.906281674,,,,,,
668423181,6.852452979,67.3,tdt+,nucleus+,7303,Pass,Ndnf-IRES2-dgCre,0.856309097,Pass,inhibitory,0.9,1467511,61.95458504,10653.99792,11.0455,0.983333333,1.35,failed,775.33024,2,1,2,Ndnf-IRES2-dgCre;Ai14-377316.05.01,early,1.065399792,,,,,,
668446273,12.18806483,63.4,tdt+,nucleus-,7761,Pass,Ndnf-IRES2-dgCre,0.17088097,Fail,inhibitory,0.2,1269807,17.31961054,3243.367846,10.77883333,0.966666667,2.45,,2019.176832,2,2,2,Ndnf-IRES2-dgCre;Ai14-377316.05.01,early,0.324336785,,,,,,
668475152,0.885276965,54.2,tdt+,nucleus-,2087,Fail,Slc17a6-IRES-Cre,0.108028492,Fail,excitatory,0.2,1070418,12.32527119,26255.7016,12.56216667,0.883333333,2.15,,872.083904,2,1,1,Slc17a6-IRES-Cre;Ai14-376996.04.01,early,2.62557016,,,,,,
668175960,2.099120148,29.4,tdt+,nucleus-,3399,Fail,Sst-IRES-Cre,0.471589308,Pass,inhibitory,0.5,1099151,5.197518898,2682.520544,2.487166667,0.883333333,1.516666667,,1297.4624,3,1,2,Sst-IRES-Cre;Ai14-376205.04.02,early,0.268252054,,,,,,
668242224,4.815109914,47.6,tdt+,nucleus-,3160,Fail,Sst-IRES-Cre,0.546500741,Pass,inhibitory,0.6,1205916,14.74593317,3165.712621,7.0455,0.45,3.55,,4.06934875,2,2,2,Sst-IRES-Cre;Ai14-376205.04.02,early,0.316571262,,,,,,
668319974,8.67333233,59.6,tdt+,nucleus+,8003,Pass,Ndnf-IRES2-dgCre,0.964653559,Pass,inhibitory,1,1252652,45.2622504,18389.70463,3.9205,1.6,2.733333333,medium quality,652.803328,2,1,1,Ndnf-IRES2-dgCre;Ai14-377316.04.02,early,1.838970463,,,,,,
668444309,2.209126605,35.7,tdt+,nucleus+,3845,Fail,Vip-IRES-Cre,0.569962741,Pass,inhibitory,0.6,1314393,20.0673733,16391.88702,3.403833334,0.583333333,2,,1091.31776,3,1,3,Vip-IRES-Cre;Ai14-377300.03.02,early,1.639188702,,,,,,
668449601,2.317919169,35.3,tdt+,nucleus+,2683,Fail,Vip-IRES-Cre,0.393924846,Fail,inhibitory,0.4,1136349,9.532267289,3395.08944,7.778833334,0.65,1.916666667,,1822.711168,3,2,3,Vip-IRES-Cre;Ai14-377300.03.02,early,0.339508944,,,,,,
668458490,2.271103399,48.1,tdt+,nucleus+,3037,Fail,Vip-IRES-Cre,0.724253425,Pass,inhibitory,0.8,1323070,29.20076216,68741.81363,3.2205,0.65,1.166666667,,1419.735808,3,3,3,Vip-IRES-Cre;Ai14-377300.03.02,early,6.874181363,,,,,,
668176228,33.27217982,56.6,tdt+,nucleus+,10854,Pass,Sst-IRES-Cre,0.915161484,Pass,inhibitory,1,1332188,47.7251068,11412.60622,3.087166667,0.45,1.15,high quality,2584.404992,4,1,2,Sst-IRES-Cre;Ai14-376205.03.01,early,1.141260622,,,,,,
668209325,1.071739378,59.7,tdt+,nucleus-,2473,Fail,Sst-IRES-Cre,0.198340585,Fail,inhibitory,0.2,638636,6.21623443,172.4853867,2.153833334,0.583333333,2.633333333,,,2,2,2,Sst-IRES-Cre;Ai14-376205.03.01,early,0.017248539,,,,,,
668292781,2.639830713,48.6,tdt+,nucleus+,4854,Pass,Ndnf-IRES2-dgCre,0.524090912,Pass,inhibitory,0.6,1241119,36.237128,49672.11696,6.203833334,0.65,2.65,medium quality,3509.677568,4,1,2,Ndnf-IRES2-dgCre;Ai14-377316.04.01,early,4.967211696,,,,,,
668338288,7.725083121,36,tdt+,nucleus-,4088,Fail,Ndnf-IRES2-dgCre,0.220327148,Fail,inhibitory,0.3,1028661,20.85901902,5104.323219,11.17883333,0.683333333,2.716666667,,5.4413335,2,2,2,Ndnf-IRES2-dgCre;Ai14-377316.04.01,early,0.510432322,,,,,,
668449653,12.32098444,55.8,tdt+,nucleus+,6590,Pass,Vip-IRES-Cre,0.998406795,Pass,inhibitory,1,1043900,24.76128502,11914.79898,11.61216667,0.516666667,2.85,failed,774.46176,2,1,1,Vip-IRES-Cre;Ai14-377300.03.01,early,1.191479898,,,,,,
668464797,4.819109316,57.6,tdt+,nucleus+,5224,Pass,Vip-IRES-Cre,1.167145116,Pass,inhibitory,1.2,1253212,21.46427557,37499.64081,12.22883333,0.65,1.7,high quality,2420.32384,3,1,1,Vip-IRES-Cre;Ai14-377300.04.01,early,3.749964081,,,,,,
668265140,9.058127164,53.3,tdt+,nucleus+,7732,Pass,Sst-IRES-Cre,0.927992085,Pass,inhibitory,1,1323778,34.21852383,37119.93541,4.987166667,0.916666667,1.9,failed,2912.258304,2,1,1,Sst-IRES-Cre;Ai14-376205.05.02,early,3.711993541,,,,,,
668367794,1.252015579,34.9,tdt+,nucleus+,2139,Fail,Ndnf-IRES2-dgCre,0.367245284,Fail,inhibitory,0.4,1507698,25.27517332,69024.1453,8.1455,1,2.25,,1372.22464,1,1,1,Ndnf-IRES2-dgCre;Ai14-377316.05.02,early,6.90241453,,,,,,
668426472,5.139605136,50.5,tdt+,nucleus+,6494,Pass,Ndnf-IRES2-dgCre,0.747066791,Pass,inhibitory,0.8,1370125,64.08317666,20314.11929,2.253833334,0.916666667,2.966666667,failed,262.078592,2,1,1,Ndnf-IRES2-dgCre;Ai14-377316.06.02,early,2.031411929,,,,,,
668337999,7.724064448,51.7,tdt+,nucleus+,8230,Pass,Sst-IRES-Cre,0.843148975,Pass,inhibitory,0.9,1324211,23.39285786,25083.79729,10.66216667,0.833333333,0.6,high quality,751.561216,3,1,1,Sst-IRES-Cre;Ai14-376205.05.01,early,2.508379729,,,,,,
668458535,1.883902075,61.8,tdt+,nucleus-,4649,Fail,Vip-IRES-Cre,0.538419664,Pass,inhibitory,0.6,1203259,13.88632314,5282.439072,13.2455,0.816666667,,,11.765026,2,1,1,Vip-IRES-Cre;Ai14-377300.04.02,early,0.528243907,,,,,,
668474280,6.571149482,56.2,tdt+,nucleus-,6425,Pass,Slc17a6-IRES-Cre,0.752575728,Pass,excitatory,0.8,1340034,6.721023803,932.6376086,15.32883333,1.483333333,,failed,6.8391805,4,1,2,Slc17a6-IRES-Cre;Ai14-376996.04.02,early,0.093263761,,,,,,
668475465,1.963320419,43.1,tdt+,nucleus-,3667,Fail,Slc17a6-IRES-Cre,0.331285799,Fail,excitatory,0.4,1268956,4.001414042,6420.547723,1.237166667,1.033333333,,,,3,2,2,Slc17a6-IRES-Cre;Ai14-376996.04.02,early,0.642054772,,,,,,
668489573,9.12548916,69.3,tdt+,nucleus+,7961,Pass,Ndnf-IRES2-dgCre,0.883049517,Pass,inhibitory,0.9,1456279,42.63526471,19932.7384,12.41216667,0.733333333,0.4,medium quality,,3,1,1,Ndnf-IRES2-dgCre;Ai14-378475.04.02,early,1.99327384,,,,,,
669072563,2.641425624,51.5,tdt+,nucleus+,4556,Pass,Sst-IRES-Cre,0.781208468,Pass,inhibitory,0.8,1164471,33.11123575,72092.71563,2.7705,0.333333333,1.683333333,insufficient axon,1291.814528,2,1,3,Sst-IRES-Cre;Ai14-376206.05.01,early,7.209271563,,,,,,
669080997,2.226725802,50,tdt+,nucleus-,2869,Fail,Sst-IRES-Cre,0.222261,Fail,inhibitory,0.3,1391344,8.995898594,1112.169335,3.403833334,0.383333333,1.866666667,,1065.983872,2,2,3,Sst-IRES-Cre;Ai14-376206.05.01,early,0.111216934,,,,,,
669118681,0.395518447,62,tdt+,nucleus-,817,Fail,Sst-IRES-Cre,0.043483928,Fail,inhibitory,0.1,272245,2.177747737,0,9.9955,0.316666667,2.616666667,,784.26528,3,3,3,Sst-IRES-Cre;Ai14-376206.05.01,early,0,,,,,,
669047347,6.126055802,54.5,tdt+,nucleus+,5788,Pass,Sst-IRES-Cre,0.829603738,Pass,inhibitory,0.9,1243659,35.55538029,50568.90868,3.187166667,1.4,2.75,high quality,3031.54176,3,1,3,Sst-IRES-Cre;Ai14-376206.04.02,early,5.056890868,,,,,,
669072736,11.17896678,56.2,tdt+,nucleus+,8142,Pass,Sst-IRES-Cre,0.795048734,Pass,inhibitory,0.8,1397806,46.81489058,22489.1755,3.053833334,1.316666667,3.033333333,high quality,2114.264064,4,2,3,Sst-IRES-Cre;Ai14-376206.04.02,early,2.24891755,,,,,,
669088423,39.73427908,55,tdt+,nucleus+,11152,Pass,Sst-IRES-Cre,0.894322605,Pass,inhibitory,0.9,1361190,44.98241596,18920.90247,7.462166667,0.9,2.3,high quality,1805.051136,4,3,3,Sst-IRES-Cre;Ai14-376206.04.02,early,1.892090247,,,,,,
669165270,5.791974022,59.8,tdt+,nucleus+,6031,Pass,Sst-IRES-Cre,0.924004739,Pass,inhibitory,1,1374646,31.07977122,19897.14494,5.437166667,1.033333333,4.1,failed,2865.169152,3,1,3,Sst-IRES-Cre;Ai14-376837.04.02,early,1.989714494,,,,,,
669166845,10.57560109,71.4,tdt+,nucleus+,7990,Pass,Sst-IRES-Cre,0.874835933,Pass,inhibitory,0.9,1435362,36.52666932,40900.14744,5.353833334,1.25,1.733333333,high quality,,2,2,3,Sst-IRES-Cre;Ai14-376837.04.02,early,4.090014744,,,,,,
669168644,1.842994501,52.9,tdt+,nucleus-,3185,Fail,Sst-IRES-Cre,0.112985322,Fail,excitatory,0.2,1219305,2.638379047,12602.97386,8.212166667,2.016666667,2.5,,1178.77312,2,3,3,Sst-IRES-Cre;Ai14-376837.04.02,early,1.260297386,,,,,,
669047778,22.63409781,42.6,tdt+,nucleus+,8942,Pass,Sst-IRES-Cre,1.014785501,Pass,inhibitory,1.1,1680623,51.75957476,22688.04599,5.403833334,0.516666667,2.566666667,high quality,3391.733504,3,1,2,Sst-IRES-Cre;Ai14-376206.04.01,early,2.268804599,,,,,,
669072830,0.520850671,91.8,tdt+,nucleus-,588,Fail,Sst-IRES-Cre,0.015973996,Fail,excitatory,0.1,240009,8.194402778,691.9074505,7.212166667,0.583333333,2.6,,4.5807885,2,2,2,Sst-IRES-Cre;Ai14-376206.04.01,early,0.069190745,,,,,,
669101798,12.6443005,49.7,tdt+,nucleus+,8377,Pass,Ndnf-IRES2-dgCre,0.750566914,Pass,excitatory,0.8,929564,34.8537254,18082.12076,4.4205,0.583333333,1.616666667,high quality,4122.358016,3,1,2,Ndnf-IRES2-dgCre;Ai14-377318.03.01,early,1.808212076,,,,,,
669138923,2.519196994,44.5,tdt+,nucleus-,3462,Fail,Ndnf-IRES2-dgCre,0.181891198,Fail,excitatory,0.2,1228432,17.8842234,3722.011148,12.32883333,0.816666667,2.15,,1272.93184,2,2,2,Ndnf-IRES2-dgCre;Ai14-377318.03.01,early,0.372201115,,,,,,
669165397,29.27434668,71,tdt+,nucleus+,11073,Pass,Sst-IRES-Cre,0.897359548,Pass,inhibitory,0.9,1407049,49.62091708,13157.53681,13.3455,0.633333333,1.4,high quality,1520.318464,3,1,1,Sst-IRES-Cre;Ai14-376837.04.01,early,1.315753681,,,,,,
669096206,3.832244829,55.9,tdt+,nucleus+,4568,Pass,Sst-IRES-Cre,0.702408042,Pass,inhibitory,0.8,1236883,37.39543175,33797.58017,2.153833334,1.183333333,2.616666667,failed,,2,1,1,Sst-IRES-Cre;Ai14-376206.06.02,early,3.379758017,,,,,,
669154876,10.89350347,50.9,tdt+,nucleus+,8233,Pass,Sst-IRES-Cre,0.771751062,Pass,inhibitory,0.8,1424773,27.84728183,64662.41678,8.878833334,1.033333333,2.683333333,high quality,,2,1,1,Sst-IRES-Cre;Ai14-376206.06.01,early,6.466241678,,,,,,
669074640,5.218023257,70.9,tdt+,nucleus+,5392,Pass,Sst-IRES-Cre,0.806883021,Pass,inhibitory,0.9,1433520,19.40838949,48456.58212,11.2455,0.716666667,0.7,high quality,815.4048,2,1,2,Sst-IRES-Cre;Ai14-376206.03.02,early,4.845658212,,,,,,
